,cod_proposta,cod_cliente,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta,tipo_agencia
1484,1871,191,54,2017-07-31 19:50:30 UTC,0.0133,21672.596785490707,35604.88,13932.283214509293,676.82238875767,42,1,Em análise,Agencia Fisica
1485,974,191,89,2017-12-04 01:56:58 UTC,0.0203,4059.8503364705807,4832.49,772.6396635294184,133.16786271111062,48,1,Em análise,Agencia Fisica
1486,1376,257,61,2022-02-26 21:19:04 UTC,0.0194,1247.5769790650147,2396.47,1148.893020934985,29.071784883806576,93,5,Aprovada,Agencia Fisica
1487,37,257,63,2020-02-23 04:44:29 UTC,0.0081,97400.34176100428,168604.77,71204.42823899571,2140.2868405444983,57,0,Aprovada,Agencia Fisica
1488,236,918,62,2018-03-10 21:11:39 UTC,0.0237,3035.3192186352653,5696.24,2660.9207813647345,420.98463861895374,8,0,Aprovada,Agencia Fisica
1489,1082,918,39,2011-04-22 04:39:48 UTC,0.0109,78303.61445034937,95991.34,17687.72554965063,2768.4885330126936,34,5,Em análise,Agencia Fisica
1490,333,918,93,2020-05-13 04:36:10 UTC,0.0242,118352.13618109956,149260.25,30908.113818900438,4722.72404277938,39,4,Validação documentos,Agencia Fisica
1491,819,101,62,2011-03-02 14:15:16 UTC,0.0166,8295.514176157038,14647.86,6352.345823842964,221.59385526551372,59,0,Aprovada,Agencia Digital
1492,1957,101,75,2015-02-10 13:50:10 UTC,0.0188,175583.46533585133,211606.04,36022.57466414868,3833.248654074592,106,0,Aprovada,Agencia Digital
1493,1379,101,20,2020-07-28 00:07:36 UTC,0.0193,53602.97038450356,89103.04,35500.06961549643,1722.7564169065547,48,4,Em análise,Agencia Digital
1494,286,729,63,2012-02-05 11:08:38 UTC,0.0159,110304.50643343476,198967.85,88663.34356656524,2349.3983464301455,87,5,Aprovada,Agencia Digital
1495,1675,729,73,2021-07-19 11:14:53 UTC,0.0226,154071.5875692832,208040.39,53968.8024307168,9296.03098472458,21,1,Aprovada,Agencia Digital
1496,201,729,9,2010-03-02 07:15:51 UTC,0.0134,12337.3547837352,18284.34,5946.9852162648,254.100357721032,79,1,Em análise,Agencia Digital
1497,883,729,92,2013-11-11 05:11:43 UTC,0.0098,55137.39145198086,83213.64,28076.24854801913,786.8997223593768,119,1,Validação documentos,Agencia Digital
1498,560,565,63,2019-12-14 15:29:11 UTC,0.0114,123478.65503518944,233674.68,110196.02496481055,2022.9362844989976,105,0,Aprovada,Agencia Digital
1499,1243,565,82,2021-08-27 03:09:36 UTC,0.0183,110475.29221188376,190705.43,80230.13778811626,2513.037803504592,90,2,Aprovada,Agencia Digital
1500,937,412,63,2020-03-05 05:44:02 UTC,0.0151,112989.17997283964,178225.37,65236.190027160366,2050.778687678737,119,1,Aprovada,Agencia Digital
1501,1753,714,63,2014-08-20 01:52:14 UTC,0.021,63938.03321595902,79170.55,15232.51678404098,2341.338136646317,41,1,Aprovada,Agencia Fisica
1502,840,714,65,2022-07-28 18:33:21 UTC,0.0152,145376.82119913906,198747.21,53370.388800860936,3919.1780385064217,55,1,Aprovada,Agencia Fisica
1503,853,714,55,2022-02-25 22:29:44 UTC,0.0171,167446.5899507075,237021.74,69575.1500492925,3520.368410460784,99,6,Em análise,Agencia Fisica
1504,1274,604,64,2018-07-14 01:10:45 UTC,0.0156,49500.9955818595,62283.27,12782.274418140498,4932.160565309136,11,2,Aprovada,Agencia Fisica
1505,1884,604,41,2020-07-21 19:30:23 UTC,0.0152,3439.261478381928,5144.3,1705.038521618072,88.70003995492985,59,0,Em análise,Agencia Fisica
1506,653,604,89,2022-01-26 20:53:45 UTC,0.0145,7494.065480531512,14696.94,7202.874519468488,175.59426832471644,67,1,Em análise,Agencia Fisica
1507,957,604,29,2013-07-29 00:26:58 UTC,0.0189,23178.338766063687,36317.8,13139.461233936316,535.5266859476968,91,4,Validação documentos,Agencia Fisica
1508,249,718,65,2018-05-05 17:46:12 UTC,0.0166,122100.06609370936,178789.66,56689.59390629065,3613.1398249621006,50,6,Aprovada,Agencia Digital
1509,292,718,97,2014-05-24 12:23:07 UTC,0.0194,150050.1561193666,190522.83,40472.67388063337,5029.352502110806,45,5,Em análise,Agencia Digital
1510,310,207,65,2020-11-01 23:15:39 UTC,0.011,131315.05779723192,234992.19,103677.13220276809,3194.8811106115763,55,2,Aprovada,Agencia Fisica
1511,369,592,65,2022-09-05 13:43:27 UTC,0.0116,147404.48246027026,246291.64,98887.15753972976,4720.304498213225,39,1,Aprovada,Agencia Fisica
1512,671,592,6,2011-04-27 01:58:33 UTC,0.0174,156914.77554417256,207172.35,50257.574455827445,8645.664084161992,22,2,Em análise,Agencia Fisica
1513,199,592,34,2021-05-26 15:48:16 UTC,0.0125,6964.225124581486,11002.49,4038.2648754185134,158.72880499562197,64,5,Em análise,Agencia Fisica
1514,436,5,65,2012-08-13 15:40:27 UTC,0.0196,156438.83652235483,211631.9,55193.06347764517,6781.639781671055,31,0,Aprovada,Agencia Fisica
1515,1301,5,85,2014-05-22 09:44:17 UTC,0.0196,152921.38269296207,208821.59,55900.207307037934,10664.144118737466,17,1,Aprovada,Agencia Fisica
1516,868,5,21,2010-10-30 04:10:42 UTC,0.009,95588.57211433614,173050.34,77461.76788566385,1403.065110536431,106,3,Validação documentos,Agencia Fisica
1517,1320,5,53,2012-12-19 17:27:53 UTC,0.0159,59852.05156367658,79229.78,19377.728436323418,2592.2057171920005,29,5,Validação documentos,Agencia Fisica
1518,1215,682,65,2011-02-28 05:54:04 UTC,0.0103,35544.448998443695,46434.71,10890.261001556306,2569.554280238892,15,5,Aprovada,Agencia Digital
1519,1267,682,90,2014-12-31 06:07:12 UTC,0.0197,92780.47645924707,134662.28,41881.80354075293,2563.2225554848333,64,1,Aprovada,Agencia Digital
1520,1425,682,14,2017-12-17 00:23:37 UTC,0.0199,41794.259403403456,76403.18,34608.92059659653,1669.2419389630495,35,4,Em análise,Agencia Digital
1521,1656,682,44,2020-04-28 10:43:12 UTC,0.0223,11145.284323556538,15777.05,4631.7656764434605,11393.824163971856,1,0,Validação documentos,Agencia Digital
1522,228,656,66,2018-08-16 12:06:43 UTC,0.0204,151818.28543740383,225788.14,73969.8545625962,8063.216762037712,24,2,Aprovada,Agencia Fisica
1523,386,582,66,2017-08-11 09:00:05 UTC,0.0175,101845.68954664876,140307.85,38462.16045335126,2867.765643691604,56,1,Aprovada,Agencia Fisica
1524,242,582,93,2017-10-22 09:29:39 UTC,0.0157,87044.82711743856,166828.6,79783.77288256145,2250.334439852518,60,3,Em análise,Agencia Fisica
1525,838,639,66,2011-07-24 14:13:27 UTC,0.0148,178597.23418484716,210754.41,32157.17581515285,3200.3208434325406,119,2,Aprovada,Agencia Fisica
1526,433,639,99,2017-01-04 19:49:00 UTC,0.0224,139890.90357492171,225966.76,86075.8564250783,21814.669040446,7,6,Validação documentos,Agencia Fisica
1527,253,811,68,2022-02-21 06:15:50 UTC,0.0144,92743.1799859289,113289.3,20546.1200140711,6531.271219564166,16,5,Aprovada,Agencia Digital
1528,1318,811,27,2019-03-01 10:32:37 UTC,0.0217,159992.40222369033,204814.51,44822.10777630969,10365.292191162447,19,3,Em análise,Agencia Digital
1529,822,453,68,2013-11-27 23:42:54 UTC,0.013,110471.7928120534,148003.73,37531.9371879466,4040.6997094250223,34,3,Aprovada,Agencia Fisica
1530,1480,453,66,2010-12-22 23:27:57 UTC,0.0189,37387.57895042693,66916.64,29529.061049573076,3270.6923088434605,13,3,Validação documentos,Agencia Fisica
1531,1430,497,68,2014-04-27 22:06:46 UTC,0.0142,62921.27863776981,108336.83,45415.55136223018,1901.825258088436,45,2,Aprovada,Agencia Fisica
1532,1695,497,28,2010-05-14 22:57:17 UTC,0.0085,22425.95320873996,29841.47,7415.516791260042,349.84979058893333,93,0,Em análise,Agencia Fisica
1533,24,924,69,2015-09-02 00:42:44 UTC,0.0181,41488.45780825756,76889.12,35400.662191742435,1099.8893013695829,64,6,Aprovada,Agencia Fisica
1534,1428,924,11,2012-05-28 08:59:28 UTC,0.0245,24740.024913698704,39246.81,14506.785086301292,681.4380282911693,91,0,Em análise,Agencia Fisica
1535,1676,924,43,2017-07-26 11:23:19 UTC,0.017,118131.86356680671,192952.64,74820.77643319328,3323.1603256723006,55,3,Validação documentos,Agencia Fisica
1536,763,503,69,2017-03-28 12:24:27 UTC,0.0097,85762.09470156918,120050.1,34288.00529843082,1453.4282645833548,88,0,Aprovada,Agencia Digital
1537,856,503,83,2015-11-08 15:19:00 UTC,0.0147,176083.67251621786,220829.65,44745.97748378214,4532.8261916167785,58,1,Aprovada,Agencia Digital
1538,1630,267,69,2011-08-14 18:34:21 UTC,0.0103,126546.12674222449,227988.54,101442.41325777554,5572.799472162553,26,5,Aprovada,Agencia Digital
1539,1647,555,69,2021-02-26 01:43:57 UTC,0.0142,132888.478430995,171688.88,38800.401569005015,4844.506938449239,35,1,Aprovada,Agencia Fisica
1540,387,555,7,2012-07-05 12:54:05 UTC,0.0093,141256.47522244198,166243.96,24987.48477755801,1958.6235337472351,120,5,Em análise,Agencia Fisica
1541,626,555,46,2012-02-18 09:42:41 UTC,0.0144,117660.51098098206,194023.58,76363.06901901793,3819.83281249504,41,3,Em análise,Agencia Fisica
1542,1933,300,69,2011-04-23 15:57:18 UTC,0.0152,49759.58216944958,82370.13,32610.547830550415,1374.0153624621134,53,0,Aprovada,Agencia Digital
1543,914,300,85,2018-01-31 03:23:50 UTC,0.0194,4675.593496499347,5526.89,851.2965035006541,193.1688878319062,33,3,Validação documentos,Agencia Digital
1544,851,537,71,2017-05-07 20:54:56 UTC,0.0083,17825.90190694207,24164.2,6338.298093057932,303.15634483681686,81,2,Aprovada,Agencia Digital
1545,1112,50,71,2019-01-18 01:35:51 UTC,0.0104,84144.25648920742,159937.79,75793.5335107926,1750.1053544654008,67,6,Aprovada,Agencia Fisica
1546,1257,55,71,2020-10-09 04:39:45 UTC,0.0227,159066.08122397205,244202.87,85136.78877602798,5753.873426517718,44,4,Aprovada,Agencia Fisica
1547,314,796,72,2010-02-22 08:48:59 UTC,0.0142,123811.5732990348,163151.1,39339.526700965216,3524.1554737766646,49,3,Aprovada,Agencia Digital
1548,1755,796,90,2011-11-30 17:59:21 UTC,0.024,189893.0449789468,242076.45,52183.40502105324,5137.014990042048,92,0,Em análise,Agencia Digital
1549,1148,796,92,2020-08-27 12:35:25 UTC,0.0202,34039.65897565351,44390.49,10350.831024346488,1192.0672718991566,43,5,Em análise,Agencia Digital
1550,996,825,72,2010-03-28 16:56:06 UTC,0.0164,50949.46674290623,101453.03,50503.563257093774,1269.4194984925664,66,4,Aprovada,Agencia Fisica
1551,707,825,34,2010-03-25 16:26:46 UTC,0.0139,34347.372854084424,52262.39,17915.017145915575,957.6700613708954,50,4,Em análise,Agencia Fisica
1552,322,133,73,2013-02-25 21:58:19 UTC,0.0247,59772.30637280256,105722.56,45950.25362719744,1562.01538362825,119,3,Aprovada,Agencia Digital
1553,518,133,12,2010-01-20 07:48:50 UTC,0.0182,165817.19197901402,219868.31,54051.11802098599,5079.150192128066,50,1,Em análise,Agencia Digital
1554,110,133,80,2016-06-10 20:05:34 UTC,0.013,84783.2577872964,155668.88,70885.6222127036,1687.2475928080216,82,3,Em análise,Agencia Digital
1555,1416,438,73,2021-01-23 02:40:11 UTC,0.0162,36243.9496662062,47235.2,10991.250333793794,2049.9018324075187,21,3,Aprovada,Agencia Digital
1556,435,438,79,2011-05-22 06:43:48 UTC,0.0201,106098.41238575356,179395.89,73297.47761424645,7820.3527452231,16,0,Aprovada,Agencia Digital
1557,1731,728,73,2011-11-15 20:46:04 UTC,0.0113,112833.10981517773,136361.06,23527.95018482229,2150.125192517158,80,5,Aprovada,Agencia Digital
1558,25,728,99,2015-07-14 17:59:21 UTC,0.0116,116949.04964218543,174504.44,57555.39035781456,4395.747059113873,32,5,Em análise,Agencia Digital
1559,801,299,75,2012-11-02 13:16:45 UTC,0.0218,173842.05776552288,214377.73,40535.67223447712,4218.6930633991005,106,5,Aprovada,Agencia Digital
1560,1756,735,75,2022-11-29 10:16:17 UTC,0.0154,63844.52124568864,105904.92,42060.39875431136,1865.349495225064,49,2,Aprovada,Agencia Fisica
1561,1526,735,26,2022-05-29 04:33:30 UTC,0.0108,110065.12037827582,194494.67,84429.54962172419,8513.415392610248,14,3,Em análise,Agencia Fisica
1562,740,368,76,2016-09-08 16:32:09 UTC,0.0246,13571.68313754562,22966.63,9394.94686245438,371.7166360422141,94,6,Aprovada,Agencia Fisica
1563,1740,106,76,2013-07-02 02:14:50 UTC,0.0158,104385.14383149208,127554.48,23169.33616850792,2854.567966575052,55,6,Aprovada,Agencia Fisica
1564,1364,106,61,2018-01-07 19:05:43 UTC,0.0223,172984.896224653,216795.47,43810.573775347,4521.2104951287165,87,6,Validação documentos,Agencia Fisica
1565,970,106,100,2011-06-05 04:13:16 UTC,0.0225,100371.68179008338,152272.5,51900.818209916615,3482.000979919296,47,2,Validação documentos,Agencia Fisica
1566,141,369,77,2010-09-20 19:52:34 UTC,0.0134,31005.55466461811,47339.86,16334.305335381892,542.649245789199,109,0,Aprovada,Agencia Digital
1567,813,369,82,2018-08-20 11:55:08 UTC,0.0186,92902.9062041147,150229.48,57326.573795885306,3635.220357720445,35,6,Aprovada,Agencia Digital
1568,665,369,7,2010-04-30 07:25:55 UTC,0.0134,5084.607026451921,6586.85,1502.2429735480785,95.44559525385914,94,1,Validação documentos,Agencia Digital
1569,1421,679,77,2012-08-17 01:47:56 UTC,0.0116,14995.898610752309,22395.26,7399.361389247688,240.9262320671004,111,5,Aprovada,Agencia Digital
1570,397,679,1,2016-03-09 09:28:40 UTC,0.0226,61955.25307041004,87290.12,25334.866929589964,1524.9898918215315,112,1,Em análise,Agencia Digital
1571,1966,679,37,2011-02-24 17:27:13 UTC,0.0215,149294.2331107296,178817.54,29523.30688927041,4489.643210581642,59,4,Validação documentos,Agencia Digital
1572,1559,981,77,2016-04-16 01:51:59 UTC,0.0188,181322.59180247164,224026.85,42704.25819752837,5020.80114268636,61,4,Aprovada,Agencia Digital
1573,573,981,6,2012-12-16 03:56:08 UTC,0.0165,81430.0402974903,138766.31,57336.26970250968,3017.940321250818,36,6,Validação documentos,Agencia Digital
1574,1012,981,21,2012-09-08 12:56:22 UTC,0.0193,105583.70258953204,205614.7,100030.99741046796,3070.5179848811067,57,2,Validação documentos,Agencia Digital
1575,16,981,73,2020-11-23 10:51:35 UTC,0.0092,38057.25947332349,74565.7,36508.44052667651,1118.4822348923203,41,4,Validação documentos,Agencia Digital
1576,1102,991,78,2015-08-25 05:10:22 UTC,0.0227,58849.50187431589,96878.29,38028.7881256841,1479.1680932460258,104,5,Aprovada,Agencia Digital
1577,679,991,72,2012-02-06 13:36:57 UTC,0.0207,111890.67946524645,164479.49,52588.810534753546,3794.8358456327855,46,0,Em análise,Agencia Digital
1578,940,991,53,2013-05-05 08:02:03 UTC,0.0094,30032.330422418963,36866.8,6834.4695775810405,575.9540357597128,72,5,Validação documentos,Agencia Digital
1579,1128,331,78,2015-04-13 18:35:01 UTC,0.015,56316.197613077245,69678.1,13361.902386922757,1020.9442347087352,118,1,Aprovada,Agencia Fisica
1580,317,331,3,2011-07-20 19:19:38 UTC,0.0175,59473.07124574078,84424.06,24950.988754259222,2155.8927626783234,38,3,Em análise,Agencia Fisica
1581,1399,331,63,2022-08-10 19:11:34 UTC,0.0182,146571.5930479241,247210.52,100638.92695207588,4239.905337194121,55,2,Validação documentos,Agencia Fisica
1582,870,465,79,2014-06-26 02:23:59 UTC,0.0126,82357.94965998374,98115.98,15758.030340016236,2139.5188727837303,53,0,Aprovada,Agencia Digital
1583,1519,557,80,2015-11-12 04:30:36 UTC,0.025,125084.2640963834,164040.07,38955.8059036166,3316.198136593904,116,2,Aprovada,Agencia Fisica
1584,771,557,24,2016-12-15 14:48:48 UTC,0.0159,8192.67866766582,9644.34,1451.661332334181,173.5750466681156,88,0,Em análise,Agencia Fisica
1585,1372,557,78,2018-01-10 21:52:33 UTC,0.0199,70642.90490206619,128757.59,58114.685097933805,3075.41865320158,31,3,Em análise,Agencia Fisica
1586,1763,259,80,2018-11-29 00:28:49 UTC,0.0203,104327.98467897285,165881.46,61553.47532102717,10678.218519581877,11,5,Aprovada,Agencia Fisica
1587,850,259,99,2016-05-12 13:44:24 UTC,0.0146,164796.3630888134,222119.13,57322.7669111866,3417.4540718200738,84,5,Validação documentos,Agencia Fisica
1588,6,661,81,2018-08-03 00:21:34 UTC,0.013,103186.41547098878,166482.48,63296.06452901123,1734.0449531081142,115,1,Aprovada,Agencia Fisica
1589,1420,661,27,2012-06-15 09:19:45 UTC,0.0229,115475.13733278406,175842.38,60367.24266721594,2958.898564981459,99,6,Em análise,Agencia Fisica
1590,1898,661,55,2017-01-17 03:41:12 UTC,0.0186,112496.49061222209,219120.32,106623.82938777794,2366.373627808852,117,1,Em análise,Agencia Fisica
1591,274,661,72,2012-08-28 07:48:53 UTC,0.0238,151970.25108550687,179818.86,27848.60891449313,5028.9862255819935,54,6,Em análise,Agencia Fisica
1592,42,661,47,2011-03-06 06:44:23 UTC,0.0135,68016.90068624521,82315.96,14299.059313754806,2507.8513263575355,34,3,Validação documentos,Agencia Fisica
1593,2,179,82,2010-09-09 13:28:06 UTC,0.0187,57299.88613031742,88665.75,31365.86386968258,1218.9829849791324,114,3,Aprovada,Agencia Fisica
1594,998,306,82,2014-05-22 06:34:07 UTC,0.0249,83746.16279760854,110506.7,26760.53720239144,2405.3926202018297,82,6,Aprovada,Agencia Fisica
1595,1030,197,82,2020-09-09 06:29:31 UTC,0.0124,155074.387143826,229773.46,74699.07285617398,5142.385347989804,38,1,Aprovada,Agencia Digital
1596,1103,197,39,2020-11-07 12:35:19 UTC,0.0142,88369.70188921389,164966.27,76596.5681107861,2671.015827096822,45,6,Em análise,Agencia Digital
1597,1536,197,71,2021-10-19 04:18:17 UTC,0.0087,115504.68713126378,220508.17,105003.48286873625,1816.56922965432,93,4,Validação documentos,Agencia Digital
1598,1541,451,82,2022-07-30 11:38:15 UTC,0.0081,102125.01748175106,133649.41,31524.39251824895,1534.5724557057868,96,2,Aprovada,Agencia Fisica
1599,766,451,67,2013-11-19 07:01:54 UTC,0.0137,95279.1095210652,126793.23,31514.1204789348,4245.509516049473,27,1,Em análise,Agencia Fisica
1600,1953,451,70,2019-11-18 18:49:06 UTC,0.0146,76753.4813221373,132048.13,55294.6486778627,1451.5452483971185,102,1,Validação documentos,Agencia Fisica
1601,919,860,83,2015-02-07 12:47:27 UTC,0.0177,135570.1958059004,186453.35,50883.1541940996,12639.073409173594,12,1,Aprovada,Agencia Digital
1602,1300,759,83,2012-04-30 16:41:59 UTC,0.0168,10527.887554502631,15865.16,5337.272445497368,246.301575975123,76,1,Aprovada,Agencia Fisica
1603,48,920,84,2018-11-17 06:58:44 UTC,0.021,31644.81626084796,56782.82,25138.00373915204,878.2793792142287,68,2,Aprovada,Agencia Fisica
1604,1236,920,2,2021-02-17 23:51:34 UTC,0.0137,23959.921382500423,42326.16,18366.23861749958,443.5792597156444,99,1,Em análise,Agencia Fisica
1605,69,920,47,2011-07-23 18:13:10 UTC,0.0105,62967.35873760195,109646.59,46679.23126239805,4295.867411253825,16,3,Em análise,Agencia Fisica
1606,1450,920,48,2014-11-09 01:19:32 UTC,0.014,3656.325400595033,4440.22,783.894599404967,75.75455163903175,81,6,Validação documentos,Agencia Fisica
1607,134,909,85,2016-09-30 23:37:19 UTC,0.0124,147535.7569617184,209417.93,61882.1730382816,12358.258719926196,13,3,Aprovada,Agencia Fisica
1608,223,909,89,2017-02-09 08:54:50 UTC,0.0171,122502.91416444916,194990.46,72487.54583555083,2435.5290842589534,116,4,Aprovada,Agencia Fisica
1609,460,909,47,2021-12-20 07:07:30 UTC,0.0086,146303.6177318263,178747.63,32444.012268173723,2395.377993396852,87,5,Em análise,Agencia Fisica
1610,18,909,39,2018-11-14 13:53:23 UTC,0.0209,50519.774720541056,68706.61,18186.835279458945,1461.1161730536417,62,3,Validação documentos,Agencia Fisica
1611,674,904,85,2021-06-09 15:16:45 UTC,0.0141,20523.89933402612,31494.17,10970.270665973874,389.55617141794943,97,2,Aprovada,Agencia Fisica
1612,1326,904,19,2016-01-01 03:17:54 UTC,0.0231,25485.40226551199,37107.3,11621.897734488011,771.8041115376286,63,2,Em análise,Agencia Fisica
1613,1100,904,26,2017-06-29 09:05:28 UTC,0.022,168843.91730563663,244055.69,75211.77269436338,5054.878786377697,61,2,Em análise,Agencia Fisica
1614,1313,316,85,2020-03-11 20:14:18 UTC,0.0131,116559.93373979632,165625.46,49065.52626020368,1998.152978670983,111,2,Aprovada,Agencia Fisica
1615,83,360,86,2014-06-05 09:52:56 UTC,0.0195,21361.546406382848,29974.42,8612.873593617149,664.8486208845595,51,1,Aprovada,Agencia Digital
1616,1605,360,30,2022-06-02 05:55:25 UTC,0.0108,69184.68230077028,106081.03,36896.34769922972,1077.8576971656478,110,2,Validação documentos,Agencia Digital
1617,439,998,86,2016-09-17 03:47:03 UTC,0.0185,18134.254799017228,23060.59,4926.335200982771,457.79888607590885,72,6,Aprovada,Agencia Fisica
1618,1841,998,12,2010-03-30 16:26:09 UTC,0.0194,106295.21225193547,170079.07,63783.85774806454,4130.186545547037,36,5,Validação documentos,Agencia Fisica
1619,1562,998,100,2017-03-22 12:25:42 UTC,0.0147,114794.47319557228,165036.26,50241.78680442775,3505.1200464846424,45,0,Validação documentos,Agencia Fisica
1620,636,372,86,2019-06-11 07:40:10 UTC,0.0163,116099.0798545229,177649.13,61550.0501454771,20468.62686127516,6,6,Aprovada,Agencia Fisica
1621,20,295,87,2011-08-03 13:42:31 UTC,0.0135,184154.9952861318,233173.98,49018.984713868194,3129.1009385389198,118,0,Aprovada,Agencia Digital
1622,1741,295,51,2020-09-07 16:30:31 UTC,0.0083,9775.187813829536,19046.08,9270.892186170466,146.1450873159825,98,3,Validação documentos,Agencia Digital
1623,1446,295,93,2015-03-19 03:08:29 UTC,0.0088,143932.38767132373,234909.33,90976.94232867626,4916.603505149629,34,6,Validação documentos,Agencia Digital
1624,282,168,87,2013-12-03 05:41:13 UTC,0.0225,5068.715667917821,7684.05,2615.33433208218,2620.209597172322,2,6,Aprovada,Agencia Fisica
1625,783,168,84,2020-10-14 20:35:33 UTC,0.0167,68262.44566842253,128315.08,60052.634331577465,1602.8121612838186,75,4,Validação documentos,Agencia Fisica
1626,809,225,87,2016-11-22 18:03:15 UTC,0.0147,11154.788634430532,18381.85,7227.061365569464,233.52793963355583,83,4,Aprovada,Agencia Digital
1627,876,396,87,2011-12-25 20:27:50 UTC,0.0217,14469.349105011555,22074.86,7605.510894988443,14783.333980590272,1,1,Aprovada,Agencia Digital
1628,366,396,45,2021-10-26 16:31:16 UTC,0.0177,98416.11798061796,139390.84,40974.72201938203,2627.226685111476,62,3,Em análise,Agencia Digital
1629,574,396,35,2011-01-29 06:02:10 UTC,0.0115,72222.7476359368,87211.1,14988.352364063208,1536.7569731681194,68,1,Validação documentos,Agencia Digital
1630,1474,123,87,2019-06-28 00:53:04 UTC,0.0126,104405.01407654982,162018.64,57613.62592345019,8181.344051201211,14,0,Aprovada,Agencia Digital
1631,961,123,15,2016-12-31 08:17:11 UTC,0.0171,152376.97192516783,245028.53,92651.55807483218,3620.795540516024,75,4,Em análise,Agencia Digital
1632,985,123,64,2010-05-31 22:39:53 UTC,0.0114,54182.107060806346,68353.22,14171.11293919366,942.3585735094312,94,6,Validação documentos,Agencia Digital
1633,1687,97,87,2014-04-08 10:59:32 UTC,0.0238,8478.481771842022,15061.37,6582.888228157977,266.85621950616786,60,0,Aprovada,Agencia Digital
1634,105,948,88,2016-08-08 01:19:26 UTC,0.0212,5054.664998624675,9340.3,4285.6350013753245,125.3534872362675,92,2,Aprovada,Agencia Digital
1635,1218,948,12,2018-02-11 17:39:17 UTC,0.0236,100896.20889722844,142068.35,41172.14110277155,2569.63725660314,112,5,Em análise,Agencia Digital
1636,1832,948,37,2015-05-21 02:12:40 UTC,0.0203,41083.986728143274,60138.63,19054.643271856727,2881.8532941897247,17,6,Validação documentos,Agencia Digital
1637,536,595,88,2016-01-20 22:09:25 UTC,0.0168,54151.641340857735,105985.92,51834.278659142255,2255.3156115321112,31,4,Aprovada,Agencia Digital
1638,1865,234,88,2014-11-19 05:30:19 UTC,0.0119,128592.67866901169,248405.95,119813.27133098834,3119.877453177171,57,4,Aprovada,Agencia Fisica
1639,1754,234,64,2021-04-09 05:30:12 UTC,0.0247,152085.65424679237,190172.16,38086.50575320762,3968.868650393633,120,2,Em análise,Agencia Fisica
1640,1073,979,89,2016-08-07 08:21:22 UTC,0.0099,185333.3357157904,226866.22,41532.88428420962,4791.926687980842,49,4,Aprovada,Agencia Digital
1641,1000,979,18,2019-07-20 10:13:31 UTC,0.0236,102423.66091850436,131375.93,28952.269081495648,9240.938426338113,13,4,Validação documentos,Agencia Digital
1642,1289,727,89,2015-08-19 08:01:47 UTC,0.0097,112400.39138272466,143072.18,30671.788617275328,2116.283000669556,75,4,Aprovada,Agencia Fisica
1643,1202,727,61,2013-07-10 21:51:09 UTC,0.0196,78432.29778918938,151023.86,72591.5622108106,7398.319290746042,12,2,Validação documentos,Agencia Fisica
1644,1382,549,90,2010-04-21 18:44:21 UTC,0.0213,93389.79694787596,120605.6,27215.803052124025,2169.6255601967687,118,1,Aprovada,Agencia Digital
1645,1090,549,58,2020-03-16 03:57:53 UTC,0.0115,17127.832778709548,22575.01,5447.177221290451,316.8530425238692,85,1,Em análise,Agencia Digital
1646,1642,702,90,2012-09-16 12:09:03 UTC,0.0138,67181.27231552273,125046.97,57865.69768447727,1242.7026874240405,100,6,Aprovada,Agencia Digital
1647,1035,702,43,2015-04-30 14:52:51 UTC,0.0082,33306.617470853234,59682.83,26376.212529146764,455.6877617325232,112,5,Em análise,Agencia Digital
1648,396,216,91,2011-06-11 00:58:32 UTC,0.0216,15669.847528740198,23617.02,7947.172471259802,715.1437002588211,30,5,Aprovada,Agencia Digital
1649,1976,216,88,2018-10-29 15:38:48 UTC,0.0194,69555.4103105493,94909.61,25354.1996894507,1710.0265844088876,81,3,Em análise,Agencia Digital
1650,1127,518,91,2020-05-03 07:29:37 UTC,0.0148,53583.390030345116,78606.22,25022.829969654897,18392.408454213222,3,0,Aprovada,Agencia Fisica
1651,855,271,92,2012-01-20 13:16:55 UTC,0.0233,150893.59845109552,233031.73,82138.1315489045,4624.750211743519,62,2,Aprovada,Agencia Digital
1652,1481,303,92,2015-01-16 08:00:35 UTC,0.0186,55585.78498402028,73368.85,17783.06501597972,1294.3504358497398,87,6,Aprovada,Agencia Digital
1653,837,303,60,2018-08-29 16:22:01 UTC,0.0156,54076.914033910485,91613.3,37536.38596608951,1341.8577361827488,64,2,Em análise,Agencia Digital
1654,797,303,65,2019-07-22 22:34:36 UTC,0.0195,83840.0376777202,141952.08,58112.042322279776,1817.4287008335743,119,1,Validação documentos,Agencia Digital
1655,1070,527,93,2022-04-13 23:49:59 UTC,0.021,163470.992098073,217503.14,54032.14790192702,3986.415627337473,95,0,Aprovada,Agencia Digital
1656,12,527,24,2011-04-04 05:16:06 UTC,0.0176,5129.276748875792,6535.72,1406.4432511242085,444.86423062571447,13,5,Validação documentos,Agencia Digital
1657,1578,527,26,2022-06-21 18:40:39 UTC,0.0093,173305.89409481987,224957.59,51651.69590518013,12431.884573853384,15,3,Validação documentos,Agencia Digital
1658,1026,181,94,2018-07-21 20:24:01 UTC,0.0126,137778.799028273,233453.55,95674.75097172697,12443.484866703418,12,3,Aprovada,Agencia Digital
